StudentID,TrialID,EEG_Delta_mean,EEG_Delta_var,EEG_Theta_mean,EEG_Theta_var,EEG_Alpha_mean,EEG_Alpha_var,EEG_Beta_mean,EEG_Beta_var,EEG_Gamma_mean,EEG_Gamma_var,EEG_Theta_Alpha,EEG_Beta_Alpha,GSR_mean,GSR_std,GSR_slope,GSR_peaks,Pupil_mean,Pupil_std,GazeX_std,GazeY_std,TIVA_Engagement_mean,TIVA_Valence_mean,TIVA_Attention_mean,TIVA_Joy_mean,TIVA_Sadness_mean,TIVA_Anger_mean,TIVA_Fear_mean,TIVA_Surprise_mean,TIVA_Neutral_mean,Difficulty_mean,ResponseTime_mean,Label
1,Item9,0.5003798165136714,-0.2075238375040581,0.9927017122317107,0.16655784509385468,0.9934972547399492,-0.2852945327404868,-0.10289412029884686,-0.6139205507924768,-0.7352832914436855,-0.4595648196906961,0.44592432667757526,-0.36604438003596373,1.2667659999203777,3.0681937343389882,1.2637895619769968,-0.7698633067997579,-0.0570148144734865,-0.02168433710029356,-0.5017093597163795,-0.5510364573437688,-0.6147921253256022,0.23133198511422742,-0.3298712596994299,-0.04373719750481686,-0.19363702120870155,-0.44116887615099615,-0.49481249198789395,-0.49039607512997735,0.5785594967910755,0.0,-0.49208302596725667,0
1,Item10,0.6705263734990896,-0.01292243222747495,0.5813624659982922,0.14554024466187182,0.6162611834892364,-0.44383099479113053,0.04058030318817308,-0.14578569278505027,-0.44160578155742364,1.3305027593895393,0.3505702183454657,-0.12766867829898673,1.1451893910352056,1.6222239169202197,-1.4059516362106868,0.0337408879511997,-0.06516380646994716,-0.007422981634916722,0.3063275755596277,-0.05571987010076548,-0.6147921253256022,0.23133198511422742,-0.457769409954457,-0.04372206400452958,-0.19368981945470976,-0.4410611103410603,-0.4948210343576152,-0.49031838559671015,0.5785563272326314,0.0,0.32665204014534854,1
1,spl1,-1.217861468154684,-1.1028350623728989,-1.3976590204369514,-1.3006550430018269,-0.9936055484280162,-1.1861168459577067,-0.3515210099666912,-0.7561193614667165,-0.8259840281660837,-0.14790447606709167,-1.069671871807852,0.4323716648364983,1.3105971147911184,3.0589394723404695,3.3621859612960256,-0.8513883700353623,-0.20860970785961003,-0.11739674665145783,-0.13858413390228816,0.2814258096677018,-0.6147921253256022,0.23133198511422742,0.34111815794113814,-0.04375324954121294,-0.19371153322484705,-0.4348325900061514,-0.4945243853847158,-0.49038441174159886,0.5785993974001838,0.0,-0.7371550141475305,1
1,spl2,0.4266637731241744,3.0492530654468055,-0.2764561878665792,0.32083561357397133,-0.2336321273522521,0.9993756473991009,-0.13957912777339482,3.809131085117876,-0.6785044721702165,2.5673570535018344,0.11466555834831739,0.10024127946793983,1.3045242597372182,1.146206885691749,-1.3176255740514822,-0.6417524931438081,0.1267168879344698,0.12744847936741088,0.19382805294688035,-0.5034516297718603,-0.6147921253256022,0.23133198511422742,0.17507932996110262,-0.04376493653473975,-0.19362359907233662,-0.44113494571846257,-0.49484275662666666,-0.4906255251136087,0.5785411680402492,0.0,-0.6449602725688042,1
1,Item1,0.6834903183282199,-0.07433598320564823,0.7826966077992537,-0.6182742826947184,0.741061100471675,-0.4556926927778336,0.2908001854762651,-0.5219398108037879,-0.6205852684227472,-0.5149727562463252,0.44806505267670665,0.03569732450755015,1.328139757967884,1.6470227073080612,4.033010330661628,-0.909620558060794,0.2779664514725707,0.25206547544750824,-0.6383780958705298,1.032372303021973,-0.6147921253256022,0.23133198511422742,0.23744185240962404,-0.04377288986533754,-0.19397901685126182,-0.4407415469434074,-0.4947059559297772,-0.49047047703914265,0.578649000621636,0.0,-0.8625217185842791,1
1,Item2,1.2935080998791446,-1.3338827357224643,1.5276532430834076,-1.3238700000923567,1.2474688884711507,-1.2262863596254872,0.024250266194389872,-0.3965786274503928,-0.5195976819353355,-0.6256943308764822,0.7162082402288885,-0.338023547750031,1.3615608984895824,1.2795102392454873,7.864704117711036,-0.9562063084811393,0.3227763822224356,0.2521989897418932,-0.887973677955558,0.7213523771674654,-0.6147921253256022,0.23133198511422742,0.18283532058599652,-0.04375117427265953,-0.1939610522602533,-0.4402507590083839,-0.4947515759280298,-0.4904975403558929,0.5786108182120087,0.0,-0.967471244712491,1
1,Item3,1.1271399697454394,-1.2045958775836674,1.142670914046885,-1.024049472096535,1.0709752383387978,-0.9406594533185143,0.5436875095942693,-0.6229118691883849,-0.3259462119823338,0.5557566630822816,0.5207995200923434,0.10302772886164917,1.3872694529862366,0.11132834511592996,-1.276799583851002,-0.8513883700353623,0.18798695079194552,0.19273665226937947,0.3430150051378574,1.6105964908245078,-0.6147921253256022,0.23133198511422742,-0.014316614168611288,-0.04373400419661782,-0.1937257816774583,-0.4406349622941128,-0.49483823264319515,-0.49041281487191885,0.5785448150127565,0.0,-0.7951961581952202,1
1,Item4,1.7206773951295697,-0.5770469830227282,1.147380298400494,-1.0937100595592644,1.00221984391109,-1.0886293509502438,0.41136793678975986,-0.312866543427719,-0.36273583061687587,-0.22322525407521787,0.578530546751764,0.028588445753482666,1.3463063027687527,1.2892368000666286,-1.1315650739433125,-0.467055929067513,0.28628335927984483,0.27835415302290656,0.3747750540397724,-0.6124946054647733,-0.6147921253256022,0.23133198511422742,-0.13152553783927143,-0.04373387236330532,-0.19367827972833687,-0.4407941286173382,-0.49482934722439814,-0.4903090259242764,0.5785499349438408,0.0,-0.36306239041491867,1
1,Item5,0.7467256412764489,1.1891357693050844,0.9835804695016572,0.8628282643935785,0.9576653246710076,-0.739616303854437,0.14090385440256978,-0.011256848103137018,-0.4883492357936027,0.028733363056417313,0.46506840352598805,-0.16567330551678447,1.417747661077342,2.3350825274029536,2.298014628972194,-0.7815097444048442,0.39686241644955284,0.32241914259930843,0.05633119098153274,-0.387584277176896,-0.6147921253256022,0.23133198511422742,-0.16840710472344395,-0.04376316186084229,-0.1936967385884482,-0.4406639684291067,-0.49479052297106957,-0.49044593569541467,0.5785714612677746,0.0,-0.6511035629781912,1
1,Item6,0.8004714484156668,0.022268199428385718,0.7782927165144915,0.10561173844008485,0.7815669886570528,0.23808041190588913,0.11551932804748427,-0.2081283809448646,-0.5446782469458612,-0.23442321177206416,0.41109247812592614,-0.12533720949709948,1.378213393413266,1.582310458729551,-0.9820864316428229,-0.32729867780647687,0.17674565072156842,0.15614367655392722,0.755351665323615,0.23052279141295182,-0.6147921253256022,0.23133198511422742,-0.05912185442545465,-0.04375557933822064,-0.19371749965584087,-0.44081500585785244,-0.4948257655062797,-0.4905357542652537,0.5785534619218337,0.0,-0.3063941237131678,0
1,Item7,0.911352599124854,0.3220206800724987,0.8822833917543521,0.11850245147190845,0.3170928565649077,0.05189949316446338,0.1915028154370546,0.8762380531761532,-0.36714800388373986,1.1319273461399193,0.9591373045720003,0.14270852900051903,1.3793689776960185,3.660092345469799,0.43441093878829923,0.7907593322818119,0.18660822884379652,0.18538225993444907,0.5116466741844231,-0.41618458158147215,-0.6145586040028043,0.23133198511422742,-0.4546945535728049,-0.04375494606674693,-0.193697434354928,-0.43595837813860544,-0.4946894906820131,-0.487328653606942,0.5751239232170771,0.0,1.3233043516285872,0
1,Item8,0.5220754825489046,0.1517230583022627,0.5590160680512358,-0.6409583182465617,1.037631783197925,-0.7838043363437422,0.09016050172338698,-0.44858375044127424,-0.6904734713977192,-0.06880941861584115,0.0264938572413841,-0.23024312818825876,1.4147429183291969,1.3826345730682095,-0.26339545486004956,-0.6533989307488944,0.10748946048998341,0.1473440289961208,0.4354127519102259,0.9875856108554973,-0.6147921253256022,0.23133198511422742,-0.6056417078602615,-0.043721181845432,-0.19375010010138358,-0.438866534278665,-0.4947399879795981,-0.4889520366786515,0.5785807110920261,0.0,-0.5766783020337971,1
1,Item9,0.35605260360990704,-0.09506688387677398,0.5764957851872445,-0.511657787891849,0.5367684941567806,0.12271426288410925,0.1648470148357864,0.0547772136362555,-0.41579745387112244,0.4096788498138706,0.4124120106779067,0.013929284917756373,1.3970706089793685,1.5620091248426125,-0.13695317925275502,-0.012844862469145667,0.11598667332050594,0.09991335180711934,0.748061916548088,-1.5339567078906462,-0.6147921253256022,0.23133198511422742,-0.36468839093570826,-0.04371173144936092,-0.19370548689058262,-0.4396010295761456,-0.49479435504183134,-0.4900468286469474,0.5785526250649052,0.0,0.18632181920525048,0
1,Item10,0.37289314752424646,0.3318329651581542,0.4358540720141067,-0.21744878509003543,0.8071006864933478,-0.41253615926591064,0.336061015219621,1.004820223255515,-0.1764031792937441,4.927909707383698,0.06444628913978835,0.0458726609630653,1.5830560144177823,6.0738830671048625,4.335239749107239,-0.5602274299082037,0.21287189780549606,0.17804609182184727,0.88077234850174,-0.8132337383985127,-0.6147921253256022,0.23133198511422742,0.022128604661848083,-0.04375281961049347,-0.1938214725317612,-0.44041786585189396,-0.49479945751624976,-0.49039497508581176,0.5785702052556333,0.0,-0.12249328572109672,1
1,spl1,-0.8530286145955763,-1.0683582434519876,-0.7898836145094166,-1.0342146252256017,-0.201776623000004,-1.183609160617132,-0.3582378919181811,-0.39501256078044744,-0.7175843241396826,-0.24157521366585763,-0.6233610346567916,-0.17716186906613668,1.5295241667928783,1.6556951473537767,5.449501435877431,-0.8513883700353623,-0.0993929631641092,-0.035693527680983786,-0.17482497103745462,0.5893111730667127,-0.6147921253256022,0.23133198511422742,0.04282726658216896,-0.043767270942224955,-0.19341279680102164,-0.4401745580547614,-0.4947742080303483,-0.49043092870566485,0.5785527481546671,0.0,-0.946777991990759,1
1,spl2,-0.6235952077315716,-1.231244088913989,-0.27841336627106267,-1.3351501113667532,-0.29274422444652914,-1.240749198531682,-0.5385856500364956,-0.5460637137172438,-0.809590757630777,-0.6883882266743457,0.17407639678237047,-0.35197159441170695,1.532744493351132,0.3057584263223481,-3.86459442073758,-1.04937780932183,0.09074949280266921,0.09772617020909917,-0.35020033016566904,0.32962003509750293,-0.6147921253256022,0.23133198511422742,0.2442102713582105,-0.043760315868726425,-0.1935458588283361,-0.44116905556665414,-0.49483013498401013,-0.4906059961750132,0.5785485204568342,0.0,-0.9873086833009743,1
1,Item15,0.24826559217132402,3.1831058409231217,0.2511551794237487,1.5318307773104716,0.1384274700656284,1.2356135326604543,-0.24039969774386463,1.53921868116497,-0.7401788890574263,-0.4617729240526794,0.41870778655004887,-0.2021077732009432,1.484413832000648,0.5380479132211994,-1.9350021257951562,-0.8513883700353623,0.24084953415387497,0.20053880838603363,-0.26440953325270494,0.183321192196281,-0.6147921253256022,0.23133198511422742,0.22274346771126735,-0.043757180910429655,-0.193480047946363,-0.44116941112221836,-0.4948156113747529,-0.4905306661216212,0.5785526594160463,0.0,-0.60220547147894,0
1,Item2,1.212155338106557,-0.8154455976888464,1.0938755038750798,-0.998379912518234,1.1562927547078772,-0.9829742076049881,0.2631505696343884,-0.5149688232578605,-0.5193526736419898,-0.4485307052551017,0.41517517816511423,-0.13728114789194867,1.4534877478781405,1.0010881062329688,6.399812192516041,-1.0260849341116574,0.16145474103395152,0.1928579250958249,0.10697744894729917,1.5071159167503148,-0.6147921253256022,0.23133198511422742,0.2571640677527784,-0.043757955228677724,-0.19356038839275178,-0.44059720515517736,-0.4947918441724955,-0.49059281071704813,0.5785618535087926,0.0,-0.971083365113899,1
1,Item5,1.0792046751817002,-0.06975114541947053,0.9876778548170607,-0.39743503294649446,0.9402210397646084,-0.6515669042173113,0.020877851490725036,-0.5358642866771998,-0.5749419669078302,-0.5740935187338274,0.48235640747086406,-0.254215587758988,1.5063887425296791,0.20235779133043608,-3.5329438721544566,-0.9911456212963984,0.22859277286085536,0.20525207083690006,-1.4484944044964614,-0.04954409918239634,-0.6147921253256022,0.23133198511422742,0.13539101825493696,-0.04372482972023126,-0.1936440136672125,-0.4407879784151503,-0.49481169532584707,-0.4905787285796491,0.5785608214400517,0.0,-0.948635572942403,1
1,Item12,1.3796491410634832,-0.8690127977452878,1.25579681476043,-0.5451032543378239,1.1204701626287872,-0.5395630153853129,0.1641590093915329,-0.32672508180400833,-0.710845541331501,0.26333428474728054,0.5820242385792836,-0.19961730848612536,1.547669292937171,2.076989397590827,0.9276289481484821,-0.5369345546980311,0.27410157548373965,0.21876970470866808,-0.2759506557139054,-1.696031252559386,-0.6147921253256022,0.23133198511422742,0.2527064588819962,-0.04378065685301871,-0.19364889414807612,-0.4408362488078659,-0.4947808199454765,-0.49058675412816377,0.5785785428345803,0.0,-0.6103673928406939,1
1,Item6,1.2423409681651507,-1.286393979365016,1.361745767666281,-1.1158134089565495,1.3427708340138669,-0.8954512148850027,0.2819206667262051,-0.7193080391888361,-0.5315869529229765,-0.48996525770083643,0.5077706468365326,-0.18081789931139133,1.509545354893894,0.004962020266322793,2.335336343760211,-1.0726706845320026,0.13859125103071973,0.19567789159331767,-0.16648842342144834,0.082968953442276,-0.6147921253256022,0.23133198511422742,0.3045955285099697,-0.043770869159973205,-0.19381722422758088,-0.44074330766575576,-0.49470327827636285,-0.49047942116529386,0.5786401267595647,0.0,-0.9230718434005137,1
1,Item8,0.8967432644425785,0.1290690433490775,0.6651544494775283,-0.15091057769429406,0.9634644185826554,-0.3236192492220667,0.19237274275002683,-0.08551283080860343,-0.3867224370627218,0.6394851469145261,0.17080603091736862,-0.12740711813409264,1.5442093521503464,1.5966040046852796,-1.7680486145424064,-0.5602274299082037,0.2353451917523106,0.20375081218320987,-0.13600428043131915,-0.9134843817583052,-0.6147921253256022,0.23133198511422742,0.2384411081303791,-0.043763104211102424,-0.1936123947735141,-0.44078499753026473,-0.49479351535764626,-0.49060595152350717,0.5785679784027222,0.0,-0.3446976483812118,1
1,Item7,-0.11855215830675815,-0.28902690674267345,0.3106148165342448,-0.5697328343609779,0.9084625285150149,-0.5100236554866739,0.11122524057197578,-0.012618432439640026,-0.5551739152756207,-0.40543838929765663,-0.11878479686016402,-0.17274141976268645,1.490173568952128,0.46886208182149686,0.10801026235828251,-0.6766918059590671,0.0781494630567989,0.11075260990373796,0.15844324733791793,0.49350796374972694,-0.6147921253256022,0.23133198511422742,0.004431594796233553,-0.04375385539581063,-0.19390735895162237,-0.43978135238982685,-0.49473500713826124,-0.49051392065841154,0.5786056624614004,0.0,-0.7040265954210069,1
1,Item9,1.1426479943581287,0.1409803339426516,1.0743594164458006,0.042867717623328735,0.9388953048241693,0.015353874535674812,0.20177150175245995,0.13675228205149875,-0.3612305891387218,0.4424847486389999,0.5628455747154743,-0.11158959252874572,1.4469344808484554,0.72925372315061,-0.6501485328694353,0.1502052640020631,0.0872492014217633,0.09839033199857289,0.8313874566811505,-0.608073252390203,-0.6147921253256022,0.23133198511422742,-0.017287082709186302,-0.043764160833546256,-0.19381790028543627,-0.44072682720169204,-0.4947696486652876,-0.49054808131563293,0.5785934411102104,0.0,0.39575354522811323,1
1,Item17,1.21012951057031,0.047451910077564725,1.264780380785912,-0.0933150571973414,1.370290074827336,-0.15597305179008555,0.20858092740834488,-0.17841430483212384,-0.5374397007289219,-0.05783939804917982,0.4095661612510585,-0.24002671492313626,1.3722490817261082,0.16225867772187114,-1.2515094036255126,-0.23412717696578617,-0.06816777749970651,-0.030773554410363092,1.2319843027710349,-0.49115426562072856,-0.6147921253256022,0.23133198511422742,0.07204993352006367,-0.043762776613201895,-0.19377627831725408,-0.44119307986703454,-0.49482024914864753,-0.49052820335979724,0.5785703125206217,0.0,-0.3870799507694687,0
1,Item19,1.1825893801625713,0.1873988774790801,1.0780693032035416,-0.6860021774019708,1.0756464671658215,-0.7482112775015098,0.3363800837405638,0.012320755469939984,-0.3411075943297706,0.2318302924921955,0.46030034541455456,-0.05554104620696925,1.5022107439771084,3.0916609880494796,4.450503677514125,-0.6766918059590671,0.16092818569212444,0.11778981962450653,0.12627273203086742,-0.7142047453502314,-0.6147921253256022,0.23133198511422742,-0.02120441531375915,-0.04376454376394876,-0.19394572374044655,-0.44000534836557287,-0.4947039111689371,-0.4904409547125238,0.5786310167063485,0.0,-0.2741447153267531,1
1,Item11,1.2372367318396613,-0.2765109249930145,0.5021252195924224,-0.7502714195359867,0.967790603944067,-0.8700460473603152,0.08229614915362754,-0.3003468928361747,-0.44349948412300844,-0.10405880881091283,0.01966135639469514,-0.21469754682147307,1.559676337314471,0.48798867070316504,-2.0848506672241354,-0.5718738675132901,0.13325290854372968,0.1208128467835284,-0.7150200455492872,-1.1317416788503771,-0.6147921253256022,0.23133198511422742,-0.07834175933854166,-0.04375194000996996,-0.19369407350832085,-0.44100109888439165,-0.4947932290780225,-0.4905093702901806,0.5785766169145389,0.0,-0.40784710768227855,1
1,Item4,-0.06251121530805032,-0.6095318537346383,0.5419483954153153,-0.7647235690460804,0.9265826782820265,-0.564722541084679,0.06236644951459502,0.16295598114937893,-0.48138206731986394,1.1774292006598917,0.08301201322009838,-0.21729082424834148,1.4692643607787284,0.28555963375064386,-1.757322843569638,-0.8048026196150169,0.09885465258950954,0.15007013209932388,-1.2188003382006967,1.4611547964051785,-0.6147921253256022,0.23133198511422742,-0.15961319308726904,-0.0437595239345095,-0.19383150790991882,-0.44093929261202564,-0.4948277207495452,-0.49048790753368504,0.5785638113405263,0.0,-0.4608650899283674,1
1,Item13,0.6620988653633345,0.7330007942541591,0.7434813966084168,0.38781908174488733,0.5277891421727267,0.35012421389485626,0.08805698571039021,0.21418818588012914,-0.25667560458750016,0.22065753802227486,0.5941298196915507,-0.05076266584556145,1.4467075370601779,0.20155106654137325,0.2117875596088287,-0.6301060555387218,0.1923356217131164,0.16484897971671864,-0.3643632191910722,0.6205226579237786,-0.6147921253256022,0.23133198511422742,-0.22740290695997367,-0.04374092029867064,-0.19372052924540686,-0.44084538085524544,-0.49483769911274283,-0.490401707677698,0.5785484317263441,0.0,-0.6262012166090632,1
1,Item10,1.2191457298216966,-1.4277838614401228,1.222463853175734,-1.4837689576270452,1.3806296656770107,-1.4232779197145637,0.2175164319209661,-0.9971903817297998,-0.08909231159118594,-0.7061032983676354,0.36825274964518,-0.23664467523702404,1.4288237189375785,-0.5486031602134775,-1.0011839216852005,-1.0959635597421755,0.40168488811742953,0.3468351027724223,-3.845399051345075,3.1315960063863315,-0.6147921253256022,0.23133198511422742,-0.12514459381017576,-0.04369054543606442,-0.193536800415671,-0.4397253939690666,-0.4948510937593537,-0.4906668606727705,0.5785231428930893,0.0,-1.114923060547609,1
2,spl1,0.3360459921066413,-0.4882790146808203,0.07798503858298732,-0.8235001990588143,0.17321951178717374,-0.721531851640844,0.026448155818883934,-0.5093848594003343,0.19443657479193274,-0.4217066069895352,0.1800617718086132,0.053748895033347066,-0.12483685359502247,0.23962283390169734,-0.07340744482454883,-0.1875414265454408,0.1534366837250733,0.11851674628758038,-0.44261049875572606,0.3610672990386664,-0.6002923293088228,0.23133198511422742,0.166941984368478,-0.04314850114287996,-0.2029496283592026,3.5675293505306507,-0.04558829714515128,-0.21957433393636513,0.03385863704941165,0.0,-0.4100269109108742,0
2,spl2,-0.35613409667895607,-0.6842161311019862,-0.5432835057185507,-0.4952341342324119,-0.3080199542197971,-0.40973694792469423,-0.17902508833814473,-0.5840335910432383,-0.022700295965462736,-0.5678378001277813,-0.1912270412034428,0.09937995540475915,-0.13049477459473072,0.22639107086506954,0.6469688841123651,-0.839741932430276,0.3006805810550101,0.23764047546669373,0.0606821567373195,-0.43925976859543986,-0.6104821321279742,0.23133198511422742,0.0509956437931993,-0.043330058196103825,-0.20421574832205688,4.360792928491228,-0.0056782524761679045,-0.212818737589523,-0.03314399053987392,0.0,-0.8593056527272722,0
2,Item1,-0.9133770730140053,-0.7015259358211997,-0.6761231644456009,-0.6804002450719345,-0.36772741254288377,-0.9341381499629027,-0.047939601986648255,-0.7639917279252766,0.0041696527392597925,-0.40742103589057804,-0.33173390085334764,0.30560011221993716,-0.12437134431826272,0.16112019612301978,-0.4020337736703987,-0.5835203051183764,0.2504617166486412,0.19517641420179835,0.09325889263633527,-0.7713196447865895,-0.6147921253256022,0.23133198511422742,0.04900825524688506,-0.04325220368852088,-0.19474901791721405,3.2959622001831392,-0.3038480571084361,-0.4045603523032479,0.34246776812531954,0.0,-0.6820021825606256,1
2,Item2,-0.8020363181249751,0.02199824082144877,-0.8823898808485724,-0.47340560084904726,-0.47008931772609236,-0.4200844740260153,0.10282028674154055,-0.07412812698636313,0.1727896025308686,-0.08370157821641373,-0.5585509779338725,0.5887472013975544,-0.14800355191258147,-0.20608434773207546,-0.29951172011974836,-0.23412717696578617,0.1769603467779131,0.1491821248646033,-0.34430416178783424,-0.576007724049655,-0.6147772049463219,0.23133198511422742,0.19164876448709653,-0.04342500694468618,-0.1950111517189562,4.72142728558682,-0.21587264931562544,-0.3618367928924487,0.23156119040851253,0.0,-0.26478316530544677,1
